OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401971,6/5/2014,12:00:00,EDT,USGS-02338840,NWIS-98542422,,Not Detected,,"Benzamide, 2-amino-N-(1-methylethyl)-",Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68503,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/20/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401971,6/5/2014,12:00:00,EDT,USGS-02338840,NWIS-98542425,,Not Detected,,4-(Hydroxymethyl) pendimethalin,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68511,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/20/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401971,6/5/2014,12:00:00,EDT,USGS-02338840,NWIS-98542447,,Not Detected,,"2-Chloro-4,6-diamino-s-triazine",Dissolved,,,,Accepted,,Actual,,,,,,,,,,Instrument sensitivity has changed requiring the non-detect value be raised to lowest detected instrument detection level standard,68547,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/20/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401971,6/5/2014,12:00:00,EDT,USGS-02338840,NWIS-98542485,,Not Detected,,O-Ethyl O-methyl S-propyl phosphorothioate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68597,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/20/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401971,6/5/2014,12:00:00,EDT,USGS-02338840,NWIS-98542524,,Not Detected,,Metochlor ESA,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68651,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/20/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897554,,Not Detected,,Fipronil Desulfinyl,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66607,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/7/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897555,,Not Detected,,Fipronil Sulfide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66610,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/7/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897564,,Not Detected,,Tetraconazole,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66654,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/14/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897570,,Not Detected,,Pronamide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67706,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/14/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897571,,Not Detected,,Azinphos-methyl oxygen analog,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68211,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/14/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897583,,Not Detected,,"Benzamide, 2-amino-N-(1-methylethyl)-",Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68503,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/14/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897586,,Not Detected,,4-(Hydroxymethyl) pendimethalin,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68511,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/7/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897608,,Not Detected,,"2-Chloro-4,6-diamino-s-triazine",Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68547,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/14/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897646,,Not Detected,,O-Ethyl O-methyl S-propyl phosphorothioate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,Instrument sensitivity has changed requiring the non-detect value be raised to the lowest enabled calibration standard,68597,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/14/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897683,,Not Detected,,Metochlor ESA,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68651,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/7/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401240,4/22/2014,8:30:00,EDT,USGS-021912435,NWIS-97897767,,,,Diazinon-D10,Dissolved,96,%,,Accepted,,Actual,,,,,,,,,,,90523,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/14/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019063,,Not Detected,,Fipronil Desulfinyl,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66607,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/21/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019064,,Not Detected,,Fipronil Sulfide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66610,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/21/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019073,,Not Detected,,Tetraconazole,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66654,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/17/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019080,,Not Detected,,Pronamide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67706,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/17/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019081,,Not Detected,,Azinphos-methyl oxygen analog,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68211,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/17/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019093,,Not Detected,,"Benzamide, 2-amino-N-(1-methylethyl)-",Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68503,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/17/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019096,,Not Detected,,4-(Hydroxymethyl) pendimethalin,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68511,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/21/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019118,,Not Detected,,"2-Chloro-4,6-diamino-s-triazine",Dissolved,,,,Accepted,,Actual,,,,,,,,,,Instrument sensitivity has changed requiring the non-detect value be raised to lowest detected instrument detection level standard,68547,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/17/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019156,,Not Detected,,O-Ethyl O-methyl S-propyl phosphorothioate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68597,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/17/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019194,,Not Detected,,Metochlor ESA,Dissolved,,,,Accepted,,Actual,,,,,,,,,,Instrument sensitivity has changed requiring the non-detect value be raised to the lowest enabled calibration standard,68651,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/21/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401438,5/5/2014,13:30:00,EDT,USGS-02338840,NWIS-98019275,,,,Diazinon-D10,Dissolved,101,%,,Accepted,,Actual,,,,,,,,,,,90523,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",5/17/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349089,,Not Detected,,Fipronil Desulfinyl,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66607,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/3/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349090,,Not Detected,,Fipronil Sulfide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66610,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/3/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349099,,Not Detected,,Tetraconazole,Dissolved,,,,Accepted,,Actual,,,,,,,,,,Instrument sensitivity has changed requiring the non-detect value be raised to the lowest enabled calibration standard Value reloaded per NWQL Rapi-Note 18-08,66654,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/5/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349106,,Not Detected,,Pronamide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,Value reloaded per NWQL Rapi-Note 18-08,67706,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/5/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349107,,Not Detected,,Azinphos-methyl oxygen analog,Dissolved,,,,Accepted,,Actual,,,,,,,,,,Value reloaded per NWQL Rapi-Note 18-08,68211,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/5/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349119,,Not Detected,,"Benzamide, 2-amino-N-(1-methylethyl)-",Dissolved,,,,Accepted,,Actual,,,,,,,,,,Value reloaded per NWQL Rapi-Note 18-08,68503,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/5/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349122,,Not Detected,,4-(Hydroxymethyl) pendimethalin,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68511,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/3/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349144,,Not Detected,,"2-Chloro-4,6-diamino-s-triazine",Dissolved,,,,Accepted,,Actual,,,,,,,,,,Value reloaded per NWQL Rapi-Note 18-08,68547,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/5/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349182,,Not Detected,,O-Ethyl O-methyl S-propyl phosphorothioate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,Value reloaded per NWQL Rapi-Note 18-08,68597,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/5/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349221,,Not Detected,,Metochlor ESA,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68651,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/3/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401661,5/19/2014,11:00:00,EDT,USGS-02191284,NWIS-98349304,,,,Diazinon-D10,Dissolved,95.2,%,,Accepted,,Actual,,,,,,,,,,Value reloaded per NWQL Rapi-Note 18-08,90523,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/5/2014,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847293,,,,Fipronil Desulfinyl,Dissolved,1.03,ng/l,,Accepted,,Actual,,,,,,,,,,,66607,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/26/2014,,,,,,,value extrapolated at low endbelow the detection level,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847294,,Not Detected,,Fipronil Sulfide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66610,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/26/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847303,,Not Detected,,Tetraconazole,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66654,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/29/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847308,,Not Detected,,Albuterol,Dissolved,,,,Accepted,,Actual,,,,,,,,,,The parameter 67437 was swapped from labcode 9017 to labcode 12440,67437,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",4/24/2014,,,,,,,result determined by alternate methodsee result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847315,,Not Detected,,Dehydronifedipine,Dissolved,,,,Accepted,,Actual,,,,,,,,,,The parameter 67445 was swapped from labcode 9017 to labcode 12440,67445,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",4/24/2014,,,,,,,result determined by alternate methodsee result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847316,,Not Detected,,"1,7-Dimethylxanthine",Dissolved,,,,Accepted,,Actual,,,,,,,,,,The parameter 67446 was swapped from labcode 9017 to labcode 12440,67446,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",4/24/2014,,,,,,,result determined by alternate methodsee result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847317,,Not Detected,,"Ethanamine, 2-(diphenylmethoxy)-N,N-dimethyl-",Dissolved,,,,Accepted,,Actual,,,,,,,,,,The parameter 67447 was swapped from labcode 9017 to labcode 12440,67447,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",4/24/2014,,,,,,,result determined by alternate methodsee result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847333,,Not Detected,,Dilantin,Dissolved,,,,Accepted,,Actual,,,,,,,,,,The parameter 67466 was swapped from labcode 9017 to labcode 12440,67466,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",4/24/2014,,,,,,,result determined by alternate methodsee result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847353,,,,Metformin,Dissolved,80.8,ng/l,,Accepted,,Actual,,,,,,,,,,The parameter 67492 was swapped from labcode 9017 to labcode 12440,67492,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",4/24/2014,,,,,,,result determined by alternate methodsee result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847376,,Not Detected,,Tramadol,Dissolved,,,,Accepted,,Actual,,,,,,,,,,The parameter 67517 was swapped from labcode 9017 to labcode 12440,67517,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",4/24/2014,,,,,,,result determined by alternate methodsee result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847396,,Not Detected,,Pronamide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67706,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/29/2014,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847402,,Not Detected,,Glyburide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,The parameter 68002 was swapped from labcode 9017 to labcode 12440,68002,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",4/24/2014,,,,,,,result determined by alternate methodsee result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01401147,4/15/2014,13:00:00,EDT,USGS-02335870,NWIS-97847416,,Not Detected,,Azinphos-methyl oxygen analog,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68211,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/29/2014,,,,,,,,,,,,,,NWIS
